Network,Metric Type,Metric,Market,Region,Country,Operator name,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,1Q 2015,2Q 2015,3Q 2015,4Q 2015,1Q 2016,2Q 2016,3Q 2016,4Q 2016,1Q 2017,2Q 2017,3Q 2017,4Q 2017,1Q 2018,2Q 2018,3Q 2018,4Q 2018,1Q 2019,2Q 2019,3Q 2019,4Q 2019,1Q 2020,2Q 2020,3Q 2020,4Q 2020,1Q 2021,2Q 2021,3Q 2021,4Q 2021,1Q 2022,2Q 2022,4Q 2022,1Q 2023,2Q 2023,3Q 2023,4Q 2023,1Q 2024,2Q 2024,3Q 2024,Operator Type,MNO,Group,Service,Technology,PayTv service platform,Device,Mobile plan,Standerdisation,Metric definition
Mobile,Connections,total,Total,Sub-SaharanAfrica,Uganda,MTN,1595000.0,2362000.0,3523000,5222000,6463000,7629000,7702000,8808000,10396000,8929000,10549000,10707000,11270000,12642000,14198000,15716000,17170000,19458000,10791000,11146000,11524000,8929000,9624000,9891000,10180000,10549000,10861000,11158000,10806000,10707000,10856000,10511000,10828000,11270000,11713000,11937000,12124000,12642000,13196000,13016000,13701000,14198000,14667000,14932000,15295000,15716000,15920000,16255000,16701000,17170000,17769000,18080000,19017000,19458000,19902000,20724000,secondentrant,MTN,MTN,Totals,Totals,Notspecified,Totals,All,Standardised,Mobile/Connections/total|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactivemobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:secondentrant.Operatorattribution:mobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).(Totalmarketvaluesarethesameforconnectionsmetricsonaretailornetworkbasissincethedifferenceisonlyintheallocationofsubscriberstooperator.)
Mobile,Connections,total,Total,Sub-SaharanAfrica,Uganda,Airtel,470000.0,1435000.0,2078000,1925000,2565653,3506368,3917766,6649262,7433568,7777227,8939953,10272727,9771835,10102191,9784934,12685000,14757833,18224780,7945797,8226524,8612121,7777227,8190752,8620879,8626868,8939953,9291242,8820573,9754393,10272727,9374090,10129958,9168461,9771835,9444561,9859563,9733843,10102191,11186743,8565127,8966497,9784934,10047436,10522859,10151602,12685000,12416931,12608026,13311470,14757833,16109117,17022213,17352940,18224780,19140255,19725928,firstentrant,Airtel,Airtel,Totals,Totals,Notspecified,Totals,All,Standardised,Mobile/Connections/total|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactivemobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:firstentrant.Operatorattribution:mobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).(Totalmarketvaluesarethesameforconnectionsmetricsonaretailornetworkbasissincethedifferenceisonlyintheallocationofsubscriberstooperator.)
Mobile,Connections,total,Total,Sub-SaharanAfrica,Uganda,WaridTelecom,0.0,0.0,941035,1126048,1667674,2337579,2500701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fourthentrant,WaridTelecom,Unknown,Totals,Totals,Notspecified,Totals,All,Standardised,Mobile/Connections/total|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactivemobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:fourthentrant.In2013WariddiscontinuedoperationswhenitwastakenoverbyAirtelOperatorattribution:mobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).(Totalmarketvaluesarethesameforconnectionsmetricsonaretailornetworkbasissincethedifferenceisonlyintheallocationofsubscriberstooperator.)
Mobile,Connections,total,Total,Sub-SaharanAfrica,Uganda,UgandaTelecommunicationsCorporationLtd(UTel),632616.0,1366414.0,2012829,751302,1458796,2518560,1942985,1773386,1456373,1962278,1365739,1472962,1422778,1534873,1580853,1703497,1897716,2221185,1601694,1280054,1111603,1962278,1622992,1762791,1319787,1365739,1410562,1402633,1442778,1472962,1414069,1390861,1353576,1422778,1433724,1475940,1481078,1534873,1631992,1455705,1513220,1580853,1610131,1637999,1619880,1703497,1695739,1723292,1787871,1897716,2009235,2077458,2148080,2221185,2296862,2375204,thirdentrant,UgandaTelecommunicationsCorporationLtd(Utel),Unknown,Totals,Totals,Notspecified,Totals,All,Standardised,Mobile/Connections/total|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactivemobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:thirdentrant.Operatorattribution:mobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).(Totalmarketvaluesarethesameforconnectionsmetricsonaretailornetworkbasissincethedifferenceisonlyintheallocationofsubscriberstooperator.)
Mobile,Connections,total,Total,Sub-SaharanAfrica,Uganda,Africell,0.0,0.0,0,350000,609000,622000,507891,718000,900000,1201768,1543757,1966189,1924131,2326357,2115254,0,0,0,973871,1048370,1124126,1201768,1281923,1365221,1452289,1543757,1640252,1742404,1850840,1966189,2090396,1670141,1785000,1924131,2055547,2171533,2264375,2326357,2349766,2326885,2250000,2115254,1934219,1722324,1495000,0,0,0,0,0,0,0,0,0,0,0,fourthentrant,Africell,Unknown,Totals,Totals,Notspecified,Totals,All,Standardised,Mobile/Connections/total|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactivemobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:fourthentrant.AfricellhascompletedtheacquisitionofOrangeUgandaatNovember2014anditsoperatingunderthenameAfricell(includesMVNOK2)Operatorattribution:mobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).(Totalmarketvaluesarethesameforconnectionsmetricsonaretailornetworkbasissincethedifferenceisonlyintheallocationofsubscriberstooperator.)
Mobile,Connections,total,Total,Sub-SaharanAfrica,Uganda,SmartTelecom,0.0,0.0,0,0,0,0,0,0,100000,200000,240000,280000,0,0,0,0,0,0,125000,150000,175000,200000,210000,220000,230000,240000,250000,260000,270000,280000,290370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,laterentrant,SmartTelecom,Unknown,Totals,Totals,Notspecified,Totals,All,Standardised,Mobile/Connections/total|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactivemobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:laterentrant.Operatorattribution:mobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).(Totalmarketvaluesarethesameforconnectionsmetricsonaretailornetworkbasissincethedifferenceisonlyintheallocationofsubscriberstooperator.)
Mobile,Connections,total,Total,Sub-SaharanAfrica,Uganda,AfrimaxUganda,0.0,0.0,0,0,0,0,0,0,0,150000,200000,250000,0,0,0,0,0,0,20000,60000,100000,150000,162500,175000,187500,200000,212500,225000,237500,250000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,laterentrant,AfrimaxUganda,Unknown,Totals,Totals,Notspecified,Totals,All,Standardised,Mobile/Connections/total|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactivemobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:laterentrant.Operatorattribution:mobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).(Totalmarketvaluesarethesameforconnectionsmetricsonaretailornetworkbasissincethedifferenceisonlyintheallocationofsubscriberstooperator.)
Mobile,Connections,total,Total,Sub-SaharanAfrica,Uganda,otheroperators,0.0,0.0,0,9384,64141,83485,100000,120000,80000,0,0,0,0,0,9946,23207,41283,69725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3315,6631,9946,13261,16576,19892,23207,27384,31766,36213,41283,47062,53651,61162,69725,79486,90615,Unknown,Unknown,Unknown,Totals,Totals,Notspecified,Totals,All,Standardised,Mobile/Connections/total|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactivemobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:n/a.Operatorattribution:mobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).(Totalmarketvaluesarethesameforconnectionsmetricsonaretailornetworkbasissincethedifferenceisonlyintheallocationofsubscriberstooperator.)
Mobile,Connections,total,Total,Sub-SaharanAfrica,Uganda,Totalmarket,2697616.0,5163414.0,8554864,9383734,12828264,16696992,16671343,18068648,20365941,20220273,22838449,24948878,24388744,26605421,27688987,30127704,33866832,39973689,21457361,21910948,22646850,20220273,21092167,22034891,21996444,22838449,23665556,23608610,24361511,24948878,24024925,23701960,23135037,24388744,24646832,25444036,25603296,26605421,28364500,25367032,26437348,27688987,28272047,28831759,28581374,30127704,30060054,30618084,31836554,33866832,35934414,37233322,38579182,39973689,41418603,42915747,Unknown,Unknown,Unknown,Totals,Totals,Notspecified,Totals,All,Standardised,Mobile/Connections/total|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactivemobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.Operatorattribution:mobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).(Totalmarketvaluesarethesameforconnectionsmetricsonaretailornetworkbasissincethedifferenceisonlyintheallocationofsubscriberstooperator.)
Mobile,Connections,total,Total,Sub-SaharanAfrica,Zambia,Airtel,0.0,2324220.0,2669064,3089307,3767139,4229714,4725705,4544218,3675360,4634648,4919496,5332000,5574500,5836000,6700000,8000000,9100000,10200000,3915182,4155004,4270172,4634648,4860105,4905135,4886134,4919496,5073879,5228263,5280131,5332000,5283071,5360000,5320672,5574500,5826631,5789000,5777890,5836000,5918000,6000000,6350000,6700000,6923913,7147826,7573913,8000000,8110000,8220000,8660000,9100000,9310000,9520000,9860000,10200000,10335000,10470000,firstentrant,Airtel,Airtel,Totals,Totals,Notspecified,Totals,All,Standardised,Mobile/Connections/total|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactivemobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:firstentrant.Operatorattribution:mobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).(Totalmarketvaluesarethesameforconnectionsmetricsonaretailornetworkbasissincethedifferenceisonlyintheallocationofsubscriberstooperator.)
Mobile,Connections,total,Total,Sub-SaharanAfrica,Zambia,MTN,0.0,262000.0,693000,1165000,1900000,2704000,4074000,4410000,4883168,5117696,5578641,5485000,6459000,6989000,8203000,8056000,7112000,6886000,5280392,4791455,4899948,5117696,5038536,5237292,5198733,5578641,5278545,5331033,5430915,5485000,5638000,5747000,6052000,6459000,6381000,6751000,7004000,6989000,6941000,7263000,7815000,8203000,8374000,8295000,8260000,8056000,7297000,6812000,7117000,7112000,7031000,7085000,6950000,6886000,6866000,6897000,secondentrant,MTN,MTN,Totals,Totals,Notspecified,Totals,All,Standardised,Mobile/Connections/total|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactivemobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:secondentrant.Operatorattribution:mobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).(Totalmarketvaluesarethesameforconnectionsmetricsonaretailornetworkbasissincethedifferenceisonlyintheallocationofsubscriberstooperator.)
Mobile,Connections,total,Total,Sub-SaharanAfrica,Zambia,ZamtelMobile(Zamtel),0.0,52780.0,300000,154245,100769,1230991,1724585,1470755,1507829,1805381,1244117,2621539,3436770,4395607,4201208,4191111,3626000,2837309,1642426,1657541,1667880,1805381,1714730,1527623,1598953,1244117,1564446,1870379,2260307,2621539,2569108,2729616,3105208,3436770,3491925,3367700,4107248,4395607,4208096,4659770,4454952,4201208,3963317,4243019,4132565,4191111,3985574,3676450,3490869,3626000,3312681,3468710,2924270,2837309,2913159,2939837,thirdentrant,ZamtelMobile(Zamtel),Unknown,Totals,Totals,Notspecified,Totals,All,Standardised,Mobile/Connections/total|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactivemobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:thirdentrant.Operatorattribution:mobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).(Totalmarketvaluesarethesameforconnectionsmetricsonaretailornetworkbasissincethedifferenceisonlyintheallocationofsubscriberstooperator.)
Mobile,Connections,total,Total,Sub-SaharanAfrica,Zambia,Totalmarket,0.0,2639000.0,3662064,4408552,5767908,8164705,10524290,10424973,10066357,11557725,11742254,13438539,15470270,17220607,19104208,20247111,19838000,19923309,10838000,10604000,10838000,11557725,11613370,11670051,11683821,11742254,11916871,12429675,12971354,13438539,13490179,13836616,14477880,15470270,15699556,15907700,16889138,17220607,17067096,17922770,18619952,19104208,19261230,19685845,19966478,20247111,19392574,18708450,19267869,19838000,19653681,20073710,19734270,19923309,20114159,20306837,Unknown,Unknown,Unknown,Totals,Totals,Notspecified,Totals,All,Standardised,Mobile/Connections/total|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactivemobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.Operatorattribution:mobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).(Totalmarketvaluesarethesameforconnectionsmetricsonaretailornetworkbasissincethedifferenceisonlyintheallocationofsubscriberstooperator.)
Mobile,Connections,total–prepaid,Total,Sub-SaharanAfrica,Cameroon,MTN,0.0,2428752.0,3328670,3988702,4283854,5085212,6283428,7393257,8001121,7456453,7786255,6934098,7555348,10019384,10120174,10462887,10519252,11104197,8328825,8508463,8126312,7456453,7655384,7741574,7578750,7786255,7604135,7347945,7179179,6934098,6483347,6523178,6804046,7555348,8599456,9211445,9057523,10019384,10037648,10176103,10620486,10120174,9933798,9854789,10104979,10462887,10143277,10453874,10439253,10519252,10649402,10893621,10872036,11104197,11258527,11293831,firstentrant,MTN,MTN,Totals,Totals,Notspecified,Totals,Prepaid,Standardised,Mobile/Connections/total–prepaid|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactiveprepaidmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:firstentrant.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–prepaid,Total,Sub-SaharanAfrica,Cameroon,Orange,0.0,1845693.0,1998308,2604023,3312787,4344089,5485217,5667419,5743967,6503593,5488808,6589092,6870469,7807900,9206651,9868122,11176896,12130877,5986299,6509017,6958094,6503593,6291868,6264876,5975265,5488808,5525078,5862869,6606496,6589092,6808208,6500692,6552197,6870469,7118926,7395953,7622976,7807900,8367759,8463971,9135386,9206651,9404904,9434553,9322875,9868122,10296595,10389665,10724000,11176896,11580781,11718232,12067141,12130877,12467790,12705705,firstentrant,Orange,Orange,Totals,Totals,Notspecified,Totals,Prepaid,Standardised,Mobile/Connections/total–prepaid|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactiveprepaidmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:firstentrant.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–prepaid,Total,Sub-SaharanAfrica,Cameroon,Viettel(Nexttel),0.0,0.0,0,0,0,0,0,0,547951,2377672,3067137,4290337,4073444,3431159,3221517,2049867,1678352,1576182,1265475,1982564,2179773,2377672,2551636,2724183,2897068,3067137,3374037,3679828,3985139,4290337,4562895,4699420,4576709,4073444,3385042,3406841,3426982,3431159,3443113,3365696,3372439,3221517,2966306,2648742,2325740,2049867,1863670,1759477,1705861,1678352,1651578,1626522,1600243,1576182,1551264,1526693,thirdentrant,Viettel(Nexttel),Unknown,Totals,Totals,Notspecified,Totals,Prepaid,Standardised,Mobile/Connections/total–prepaid|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactiveprepaidmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:thirdentrant.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–prepaid,Total,Sub-SaharanAfrica,Cameroon,Camtel,0.0,0.0,0,0,0,0,0,0,0,0,9903,69078,195861,304489,399459,483924,563218,629856,0,0,0,0,0,495,4951,9903,19792,29659,39500,69078,102748,135052,166062,195861,224544,252152,278773,304489,329374,353476,376829,399459,421396,442719,463527,483924,504016,523882,543592,563218,581802,599196,615258,629856,642866,654177,fourthentrant,Camtel,Unknown,Totals,Totals,Notspecified,Totals,Prepaid,Standardised,Mobile/Connections/total–prepaid|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactiveprepaidmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:fourthentrant.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–prepaid,Total,Sub-SaharanAfrica,Cameroon,Totalmarket,0.0,4274445.0,5326977,6592725,7596642,9429301,11768645,13060676,14293039,16337718,16352103,17882605,18695122,21562932,22947800,22864801,23937718,25441113,15580599,17000044,17264178,16337718,16498888,16731128,16456033,16352103,16523042,16920300,17810314,17882605,17957199,17858341,18099014,18695122,19327968,20266391,20386253,21562932,22177894,22359245,23505141,22947800,22726404,22380804,22217122,22864801,22807558,23126898,23412707,23937718,24463562,24837570,25154678,25441113,25920447,26180406,Unknown,Unknown,Unknown,Totals,Totals,Notspecified,Totals,Prepaid,Standardised,Mobile/Connections/total–prepaid|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactiveprepaidmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–prepaid,Total,Sub-SaharanAfrica,CôtedIvoire,MTN,0.0,0.0,3558732,4479356,5133940,5516079,6017177,6936938,7942973,8120567,9050367,10871870,11036377,12380725,13189789,14603190,16293896,16919463,8094294,8260979,8123780,8120567,7894022,7949963,8191264,9050367,9799082,10591617,11164946,10871870,10949226,11236558,11193812,11036377,11341941,11723669,11982044,12380725,12190979,12188607,12757622,13189789,13567756,13681145,13646786,14603190,15316859,15431404,16113890,16293896,16578408,16634216,16913702,16919463,16166269,15849472,firstentrant,MTN,MTN,Totals,Totals,Notspecified,Totals,Prepaid,Standardised,Mobile/Connections/total–prepaid|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactiveprepaidmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:firstentrant.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–prepaid,Total,Sub-SaharanAfrica,CôtedIvoire,Orange,0.0,0.0,3393562,3169055,4650830,5003863,5332446,6056973,7728722,9431193,11390836,12537918,12650804,12734313,14340251,15267421,14840066,16714201,8133123,8624102,9018859,9431193,9892890,10159751,11069524,11390836,11294596,11683176,11938570,12537918,12621908,13099249,12638126,12650804,12044101,12419565,12273085,12734313,13752987,14096203,13850322,14340251,14683252,14908747,14976976,15267421,15124262,14465951,14520781,14840066,15183754,15738479,16039499,16714201,17318954,17954286,firstentrant,Orange,Orange,Totals,Totals,Notspecified,Totals,Prepaid,Standardised,Mobile/Connections/total–prepaid|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactiveprepaidmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:firstentrant.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
Mobile,Connections,total–prepaid,Total,Sub-SaharanAfrica,CôtedIvoire,MarocTelecom(Moov),0.0,0.0,1839008,2390331,2680441,3304003,4007360,4227353,3602882,5405352,5944722,7676200,8593344,8921583,10000025,10445170,10804989,10221260,3655900,4414197,4995169,5405352,5363697,5464547,5681539,5944722,6972410,7056902,7531966,7676200,7763933,8103940,8153251,8593344,8680396,8835401,8974913,8921583,9147815,9180654,9653451,10000025,10022088,9966546,9832081,10445170,10683718,10205189,10493373,10804989,10155141,9473135,9667133,10221260,10612346,11018396,thirdentrant,MarocTelecom(Moov),Etisalat,Totals,Totals,Notspecified,Totals,Prepaid,Standardised,Mobile/Connections/total–prepaid|Publicationdate:24September2024Basedonhistoricaldatauptoquarter2of2024|TotalactiveprepaidmobileconnectionsexcludingIoTthatishandsetandmobilebroadbandconnectionsonly.Activesubscribersarethosethathaveusedtheirmobileaccountinthepast3months.Connectionsmetricsrelatetotheend-of-periodfigure.OperatorNotes:ThisoperatorisclassifiedasMobile:thirdentrant.Operatorattribution:mobilesubscribersarecountedonaretailbasisforWesternEurope(thatisincludingonlycustomersofeachserviceprovider(beitMNOorMVNO).Forallothergeographiesmobilesubscribersarecountedonanetworkorwholesalebasis(thatiswherecustomersofserviceproviderswithouttheirownnetworkinfrastructureareallocatedtothenetworkoperator(s)thatsupport(s)theirservice).
